,Ticker,CompanyName,Sector,SubIndustry,HQLocation,DateFirstAdded,CIK,FoundedYear,QuoteURL,WikiPage,EDGARURL,HQLocationWikiPage,SectorId,Sector,IndustryGroupId,IndustryGroup,IndustryId,Industry,SubIndustryId,SubIndustry,SubIndustryDescription
185,FB,"Facebook, Inc.",Communication Services,Interactive Media & Services,"Menlo Park, California",2013-12-23,0001326801,2004,http://www.nasdaq.com/symbol/fb,"/wiki/Facebook,_Inc.",https://www.sec.gov/cgi-bin/browse-edgar?CIK=FB&action=getcompany,"/wiki/Menlo_Park,_California",50,Communication Services,5020,Media & Entertainment,502030,Interactive Media & Services,50203010,Interactive Media & Services,"Companies engaging in content and information creation or distribution through proprietary platforms, where revenues are derived primarily through pay-per-click advertisements. Includes search engines, social media and networking platforms, online classifieds, and online review companies. Excludes companies operating online marketplaces classified in Internet & Direct Marketing Retail."
186,FAST,Fastenal Co,Industrials,Building Products,"Winona, Minnesota",2008-09-15,0000815556,1967,http://www.nasdaq.com/symbol/fast,/wiki/Fastenal_Co,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FAST&action=getcompany,"/wiki/Winona,_Minnesota",20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.
187,FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,"Rockville, Maryland",2016-02-01,0000034903,1962,https://www.nyse.com/quote/XNYS:FRT,/wiki/Federal_Realty_Investment_Trust,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FRT&action=getcompany,"/wiki/Rockville,_Maryland",60,Real Estate,6010,Real Estate,601010,Equity Real Estate Investment Trusts (REITs),60101070,Retail REITs,"Companies or Trusts engaged in the acquisition, development, ownership, leasing, management and operation of shopping malls, outlet malls, neighborhood and community shopping centers."
188,FDX,FedEx Corporation,Industrials,Air Freight & Logistics,"Memphis, Tennessee",1980-12-31,0001048911,1971,https://www.nyse.com/quote/XNYS:FDX,/wiki/FedEx_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FDX&action=getcompany,"/wiki/Memphis,_Tennessee",20,Industrials,2030,Transportation,203010,Air Freight & Logistics,20301010,Air Freight & Logistics,"Companies providing air freight transportation, courier and logistics services, including package and mail delivery and customs agents. Excludes those companies classified in the Airlines, Marine or Trucking Sub-Industries."
189,FIS,Fidelity National Information Services,Information Technology,Data Processing & Outsourced Services,"Jacksonville, Florida",2006-11-10,0001136893,1968,https://www.nyse.com/quote/XNYS:FIS,/wiki/Fidelity_National_Information_Services,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FIS&action=getcompany,"/wiki/Jacksonville,_Florida",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
190,FITB,Fifth Third Bancorp,Financials,Regional Banks,"Cincinnati, Ohio",,0000035527,1858,http://www.nasdaq.com/symbol/fitb,/wiki/Fifth_Third_Bancorp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FITB&action=getcompany,"/wiki/Cincinnati,_Ohio",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
191,FE,FirstEnergy Corp,Utilities,Electric Utilities,"Akron, Ohio",,0001031296,1997,https://www.nyse.com/quote/XNYS:FE,/wiki/FirstEnergy_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FE&action=getcompany,"/wiki/Akron,_Ohio",55,Utilities,5510,Utilities,551010,Electric Utilities,55101010,Electric Utilities,Companies that produce or distribute electricity. Includes both nuclear and non-nuclear facilities.
192,FRC,First Republic Bank,Financials,Regional Banks,"San Francisco, California",2019-01-02,0001132979,1985,https://www.nyse.com/quote/XNYS:FRC,/wiki/First_Republic_Bank,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FRC&action=getcompany,"/wiki/San_Francisco,_California",40,Financials,4010,Banks,401010,Banks,40101015,Regional Banks,Commercial banks whose businesses are derived primarily from conventional banking operations and have significant business activity in retail banking and small and medium corporate lending. Regional banks tend to operate in limited geographic regions. Excludes companies classified in the Diversified Banks and Thrifts & Mortgage Banks sub-industries. Also excludes investment banks classified in the Investment Banking & Brokerage Sub-Industry.
193,FISV,Fiserv Inc,Information Technology,Data Processing & Outsourced Services,"Brookfield, Wisconsin",2001-04-02,0000798354,1984,http://www.nasdaq.com/symbol/fisv,/wiki/Fiserv_Inc,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FISV&action=getcompany,"/wiki/Brookfield,_Wisconsin",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
194,FLT,FleetCor Technologies Inc,Information Technology,Data Processing & Outsourced Services,"Norcross, Georgia",2018-06-20,0001175454,2000,https://www.nyse.com/quote/XNYS:FLT,/wiki/Fleetcor,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FLT&action=getcompany,"/wiki/Norcross,_Georgia",45,Information Technology,4510,Software & Services,451020,IT Services,45102020,Data Processing & Outsourced Services,Providers of commercial electronic data processing and/or business process outsourcing services. Includes companies that provide services for back-office automation.
195,FLIR,FLIR Systems,Information Technology,Electronic Equipment & Instruments,"Wilsonville, Oregon",2009-01-02,0000354908,1978,http://www.nasdaq.com/symbol/flir,/wiki/FLIR_Systems,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FLIR&action=getcompany,"/wiki/Wilsonville,_Oregon",45,Information Technology,4520,Technology Hardware & Equipment,452030,"Electronic Equipment, Instruments & Components",45203010,Electronic Equipment & Instruments,"Manufacturers of electronic equipment and instruments including analytical, electronic test and measurement instruments, scanner/barcode products, lasers, display screens, point-of-sales machines, and security system equipment."
196,FLS,Flowserve Corporation,Industrials,Industrial Machinery,"Irving, Texas",2008-10-02,0000030625,1997,https://www.nyse.com/quote/XNYS:FLS,/wiki/Flowserve_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FLS&action=getcompany,"/wiki/Irving,_Texas",20,Industrials,2010,Capital Goods,201060,Machinery,20106020,Industrial Machinery,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
197,FMC,FMC Corporation,Materials,Fertilizers & Agricultural Chemicals,"Philadelphia, Pennsylvania",2009-08-19,0000037785,1883,https://www.nyse.com/quote/XNYS:FMC,/wiki/FMC_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FMC&action=getcompany,"/wiki/Philadelphia,_Pennsylvania",15,Materials,1510,Materials,151010,Chemicals,15101030,Fertilizers & Agricultural Chemicals,"Producers of fertilizers, pesticides, potash or other agriculture-related chemicals not classified elsewhere."
198,F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,"Dearborn, Michigan",1957-03-04,0000037996,1903,https://www.nyse.com/quote/XNYS:F,/wiki/Ford_Motor_Company,https://www.sec.gov/cgi-bin/browse-edgar?CIK=F&action=getcompany,"/wiki/Dearborn,_Michigan",25,Consumer Discretionary,2510,Automobiles & Components,251020,Automobiles,25102010,Automobile Manufacturers,Companies that produce mainly passenger automobiles and light trucks. Excludes companies producing mainly motorcycles and three-wheelers classified in the Motorcycle Manufacturers Sub-Industry and heavy duty trucks classified in the Construction Machinery & Heavy Trucks Sub-Industry.
199,FTNT,Fortinet,Information Technology,Systems Software,"Sunnyvale, California",2018-10-11,0001262039,2000,http://www.nasdaq.com/symbol/ftnt,/wiki/Fortinet,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FTNT&action=getcompany,"/wiki/Sunnyvale,_California",45,Information Technology,4510,Software & Services,451030,Software,45103020,Systems Software,Companies engaged in developing and producing systems and database management software.
200,FTV,Fortive Corp,Industrials,Industrial Machinery,"Everett, Washington",2016-07-01,0001659166,2016,https://www.nyse.com/quote/XNYS:FTV,/wiki/Fortive_Corp,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FTV&action=getcompany,"/wiki/Everett,_Washington",20,Industrials,2010,Capital Goods,201060,Machinery,20106020,Industrial Machinery,"Manufacturers of industrial machinery and industrial components. Includes companies that manufacture presses, machine tools, compressors, pollution control equipment, elevators, escalators, insulators, pumps, roller bearings and other metal fabrications."
201,FBHS,Fortune Brands Home & Security,Industrials,Building Products,"Deerfield, Illinois",2016-06-22,0001519751,2011 (1969),https://www.nyse.com/quote/XNYS:FBHS,/wiki/Fortune_Brands_Home_%26_Security,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FBHS&action=getcompany,"/wiki/Deerfield,_Illinois",20,Industrials,2010,Capital Goods,201020,Building Products,20102010,Building Products,Manufacturers of building components and home improvement products and equipment. Excludes lumber and plywood classified under Forest Products and cement and other materials classified in the Construction Materials Sub-Industry.
202,FOXA,Fox Corporation (Class A),Communication Services,Movies & Entertainment,"New York, New York",2013-07-01,0001754301,2019,http://www.nasdaq.com/symbol/foxa,/wiki/Fox_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FOXA&action=getcompany,"/wiki/New_York,_New_York",50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202010,Movies & Entertainment,"Companies that engage in producing and selling entertainment products and services, including companies engaged in the production, distribution and screening of movies and television shows, producers and distributors of music, entertainment theaters and sports teams. Also includes companies offering and/or producing entertainment content streamed online."
203,FOX,Fox Corporation (Class B),Communication Services,Movies & Entertainment,"New York, New York",2015-09-18,0001754301,2019,http://www.nasdaq.com/symbol/fox,/wiki/Fox_Corporation,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FOX&action=getcompany,"/wiki/New_York,_New_York",50,Communication Services,5020,Media & Entertainment,502020,Entertainment,50202010,Movies & Entertainment,"Companies that engage in producing and selling entertainment products and services, including companies engaged in the production, distribution and screening of movies and television shows, producers and distributors of music, entertainment theaters and sports teams. Also includes companies offering and/or producing entertainment content streamed online."
204,BEN,Franklin Resources,Financials,Asset Management & Custody Banks,"San Mateo, California",,0000038777,1947,https://www.nyse.com/quote/XNYS:BEN,/wiki/Franklin_Resources,https://www.sec.gov/cgi-bin/browse-edgar?CIK=BEN&action=getcompany,"/wiki/San_Mateo,_California",40,Financials,4020,Diversified Financials,402030,Capital Markets,40203010,Asset Management & Custody Banks,"Financial institutions primarily engaged in investment management and/or related custody and securities fee-based services. Includes companies operating mutual funds, closed-end funds and unit investment trusts. Excludes banks and other financial institutions primarily involved in commercial lending, investment banking, brokerage and other specialized financial activities."
205,FCX,Freeport-McMoRan Inc.,Materials,Copper,"Phoenix, Arizona",,0000831259,1912,https://www.nyse.com/quote/XNYS:FCX,/wiki/Freeport-McMoRan_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=FCX&action=getcompany,"/wiki/Phoenix,_Arizona",15,Materials,1510,Materials,151040,Metals & Mining,15104025,Copper,Companies involved primarily in copper ore mining.
206,GPS,Gap Inc.,Consumer Discretionary,Apparel Retail,"San Francisco, California",1986-08-31,0000039911,1969,https://www.nyse.com/quote/XNYS:GPS,/wiki/Gap_Inc.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=GPS&action=getcompany,"/wiki/San_Francisco,_California",25,Consumer Discretionary,2550,Retailing,255040,Specialty Retail,25504010,Apparel Retail,Retailers specialized mainly in apparel and accessories.
207,GRMN,Garmin Ltd.,Consumer Discretionary,Consumer Electronics,"Schaffhausen, Switzerland",2012-12-12,0001121788,1989,http://www.nasdaq.com/symbol/grmn,/wiki/Garmin_Ltd.,https://www.sec.gov/cgi-bin/browse-edgar?CIK=GRMN&action=getcompany,/wiki/Schaffhausen,25,Consumer Discretionary,2520,Consumer Durables & Apparel,252010,Household Durables,25201010,Consumer Electronics,"Manufacturers of consumer electronics products including TVs, home audio equipment, game consoles, digital cameras, and related products. Excludes personal home computer manufacturers classified in the Technology Hardware, Storage & Peripherals Sub-Industry, and electric household appliances classified in the Household Appliances Sub-Industry."
208,IT,Gartner Inc,Information Technology,IT Consulting & Other Services,"Stamford, Connecticut",2017-04-05,0000749251,1979,https://www.nyse.com/quote/XNYS:IT,/wiki/Gartner,https://www.sec.gov/cgi-bin/browse-edgar?CIK=IT&action=getcompany,"/wiki/Stamford,_Connecticut",45,Information Technology,4510,Software & Services,451020,IT Services,45102010,IT Consulting & Other Services,Providers of information technology and systems integration services not classified in the Data Processing & Outsourced Services Sub-Industry. Includes information technology consulting and information management services.
209,GD,General Dynamics,Industrials,Aerospace & Defense,"Falls Church, Virginia",1957-03-04,0000040533,1899,https://www.nyse.com/quote/XNYS:GD,/wiki/General_Dynamics,https://www.sec.gov/cgi-bin/browse-edgar?CIK=GD&action=getcompany,"/wiki/Falls_Church,_Virginia",20,Industrials,2010,Capital Goods,201010,Aerospace & Defense,20101010,Aerospace & Defense,"Manufacturers of civil or military aerospace and defense equipment, parts or products. Includes defense electronics and space equipment."
210,GE,General Electric,Industrials,Industrial Conglomerates,"Boston, Massachusetts",,0000040545,1892,https://www.nyse.com/quote/XNYS:GE,/wiki/General_Electric,https://www.sec.gov/cgi-bin/browse-edgar?CIK=GE&action=getcompany,"/wiki/Boston,_Massachusetts",20,Industrials,2010,Capital Goods,201050,Industrial Conglomerates,20105010,Industrial Conglomerates,"Diversified industrial companies with business activities in three or more sectors, none of which contributes a majority of revenues. Stakes held are predominantly of a controlling nature and stake holders maintain an operational interest in the running of the subsidiaries."
